"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment","CLV","CLV_Level"
15261,17.45,3,1253.18,3,3,4,334,"Loyal Customers",3759.54,"Medium"
15262,16.2777777777778,2,239.87,3,3,1,331,"Loyal Customers",479.74,"Low"
15264,166.272222222222,1,454.66,1,1,2,112,"Others",454.66,"Low"
15265,240.361805555556,2,1839.52,0,3,4,34,"At Risk",3679.04,"Medium"
15266,15.1423611111111,4,732.91,4,4,3,443,"Loyal Customers",2931.64,"Medium"
15268,114.394444444444,3,961.9,1,3,3,133,"At Risk",2885.7,"Medium"
15269,16.1868055555556,2,816.56,3,3,3,333,"Loyal Customers",1633.12,"Medium"
15270,36.3423611111111,14,6145.37,2,5,5,255,"At Risk",86035.18,"Very High"
15271,1.25972222222222,10,2146.95,4,5,5,455,"Champions",21469.5,"High"
15272,86.1208333333333,4,1309.01,1,4,4,144,"At Risk",5236.04,"Medium"
15273,235.354166666667,1,228.96,0,1,1,11,"Others",228.96,"Low"
15276,30.1625,3,491.17,3,3,2,332,"Loyal Customers",1473.51,"Medium"
15277,61.1659722222222,1,220.44,2,1,1,211,"Others",220.44,"Low"
15278,197.415277777778,4,496.16,0,4,2,42,"At Risk",1984.64,"Medium"
15279,16.2902777777778,4,1290.03,3,4,4,344,"Loyal Customers",5160.12,"Medium"
15280,124.319444444444,2,284.4,1,3,2,132,"At Risk",568.8,"Low"
15281,14.1458333333333,7,6211.42,4,5,5,455,"Champions",43479.94,"Very High"
15282,206.148611111111,1,348.59,0,1,2,12,"Others",348.59,"Low"
15283,26.2131944444444,3,148.33,3,3,1,331,"Loyal Customers",444.99,"Low"
15284,136.275,1,24.75,1,1,1,111,"Others",24.75,"Low"
15285,43.4270833333333,1,94.92,2,1,1,211,"Others",94.92,"Low"
15287,15.3972222222222,3,369.34,3,3,2,332,"Loyal Customers",1108.02,"Medium"
15288,1.25138888888889,6,1574.51,4,5,4,454,"Champions",9447.06,"High"
15289,94.3076388888889,2,653.31,1,3,3,133,"At Risk",1306.62,"Medium"
15290,29.33125,8,2553.06,3,5,5,355,"Loyal Customers",20424.48,"High"
15291,9.43680555555556,26,9178.26,4,5,5,455,"Champions",238634.76,"Very High"
15293,301.338194444444,1,247.5,0,1,1,11,"Others",247.5,"Low"
15294,46.3444444444444,1,233.35,2,1,1,211,"Others",233.35,"Low"
15295,290.290277777778,1,207.04,0,1,1,11,"Others",207.04,"Low"
15296,56.4361111111111,6,6650.17,2,5,5,255,"At Risk",39901.02,"Very High"
15298,2.25416666666667,12,4659.47,4,5,5,455,"Champions",55913.64,"Very High"
15299,8.13194444444444,6,3484.53,4,5,5,455,"Champions",20907.18,"High"
15301,4.31944444444444,6,2533.09,4,5,5,455,"Champions",15198.54,"High"
15302,366.284722222222,1,308,0,1,2,12,"Others",308,"Low"
15303,201.324305555556,2,650.16,0,3,3,33,"At Risk",1300.32,"Medium"
15304,4.34652777777778,2,225.15,4,3,1,431,"Loyal Customers",450.3,"Low"
15305,191.257638888889,1,93.6,0,1,1,11,"Others",93.6,"Low"
15306,136.223611111111,6,2310.38,1,5,5,155,"At Risk",13862.28,"High"
15309,246.368055555556,4,797.96,0,4,3,43,"At Risk",3191.84,"Medium"
15310,114.349305555556,1,1634.64,1,1,4,114,"Others",1634.64,"Medium"
15311,1.24027777777778,121,55942.74,4,5,5,455,"Champions",6769071.54,"Very High"
15312,19.2020833333333,8,2005.34,3,5,4,354,"Loyal Customers",16042.72,"High"
15314,49.3208333333333,2,492.48,2,3,2,232,"At Risk",984.96,"Medium"
15317,313.170833333333,1,129.75,0,1,1,11,"Others",129.75,"Low"
15321,73.0763888888889,9,3961.42,1,5,5,155,"At Risk",35652.78,"Very High"
15322,112.285416666667,1,711.18,1,1,3,113,"Others",711.18,"Low"
15323,198.416666666667,3,434.6,0,3,2,32,"At Risk",1303.8,"Medium"
15324,337.225,1,140.22,0,1,1,11,"Others",140.22,"Low"
15325,31.2826388888889,7,1439.72,3,5,4,354,"Loyal Customers",10078.04,"High"
15326,245.19375,4,1388.81,0,4,4,44,"At Risk",5555.24,"High"
15328,43.4555555555556,1,107.24,2,1,1,211,"Others",107.24,"Low"
15329,10.3590277777778,8,1909.13,4,5,4,454,"Champions",15273.04,"High"
15331,135.429861111111,3,767.91,1,3,3,133,"At Risk",2303.73,"Medium"
15332,2.22083333333333,6,4892.68,4,5,5,455,"Champions",29356.08,"High"
15336,37.3069444444444,1,240.5,2,1,1,211,"Others",240.5,"Low"
15337,47.1888888888889,1,373.02,2,1,2,212,"Others",373.02,"Low"
15338,313.233333333333,1,277.93,0,1,2,12,"Others",277.93,"Low"
15339,57.2479166666667,5,1246.95,2,4,4,244,"At Risk",6234.75,"High"
15340,197.398611111111,1,105.5,0,1,1,11,"Others",105.5,"Low"
15341,85.1388888888889,1,382.2,1,1,2,112,"Others",382.2,"Low"
15346,61.2541666666667,2,343.7,2,3,2,232,"At Risk",687.4,"Low"
15347,2.19166666666667,4,1162,4,4,4,444,"Champions",4648,"Medium"
15350,9.26944444444444,2,547.6,4,3,3,433,"Loyal Customers",1095.2,"Medium"
15351,5.34166666666667,4,1770.23,4,4,4,444,"Champions",7080.92,"High"
15352,184.35625,1,111.15,0,1,1,11,"Others",111.15,"Low"
15353,3.34166666666667,6,2336,4,5,5,455,"Champions",14016,"High"
15354,239.150694444444,3,284.4,0,3,2,32,"At Risk",853.2,"Low"
15356,4.24722222222222,4,664.66,4,4,3,443,"Loyal Customers",2658.64,"Medium"
15358,1.41458333333333,22,8703.21,4,5,5,455,"Champions",191470.62,"Very High"
15359,298.384722222222,8,181.35,0,5,1,51,"At Risk",1450.8,"Medium"
15361,162.240277777778,3,270.15,1,3,2,132,"At Risk",810.45,"Low"
15362,84.3916666666667,2,613.08,1,3,3,133,"At Risk",1226.16,"Medium"
15363,8.31458333333333,2,678.11,4,3,3,433,"Loyal Customers",1356.22,"Medium"
15365,39.3868055555556,6,2242.81,2,5,5,255,"At Risk",13456.86,"High"
15366,45.4229166666667,5,1786.57,2,4,4,244,"At Risk",8932.85,"High"
15367,54.2055555555556,7,3203.74,2,5,5,255,"At Risk",22426.18,"High"
15368,30.1729166666667,1,275.8,3,1,2,312,"Others",275.8,"Low"
15369,128.254861111111,11,6251.26,1,5,5,155,"At Risk",68763.86,"Very High"
15370,46.3284722222222,1,1352.96,2,1,4,214,"Others",1352.96,"Medium"
15371,298.282638888889,1,59.4,0,1,1,11,"Others",59.4,"Low"
15372,86.2145833333333,7,4009.66,1,5,5,155,"At Risk",28067.62,"High"
15373,7.22291666666667,6,1002.93,4,5,4,454,"Champions",6017.58,"High"
15374,260.331944444444,1,139.32,0,1,1,11,"Others",139.32,"Low"
15375,326.182638888889,1,60.96,0,1,1,11,"Others",60.96,"Low"
15377,18.4625,4,1211.75,3,4,4,344,"Loyal Customers",4847,"Medium"
15378,98.3548611111111,2,246.5,1,3,1,131,"At Risk",493,"Low"
15379,36.3347222222222,1,1174.55,2,1,4,214,"Others",1174.55,"Medium"
15380,1.20833333333333,7,1788.8,4,5,4,454,"Champions",12521.6,"High"
15381,59.2701388888889,3,1293.72,2,3,4,234,"At Risk",3881.16,"Medium"
15382,10.4270833333333,6,7777.84,4,5,5,455,"Champions",46667.04,"Very High"
15384,17.33125,2,1385.38,3,3,4,334,"Loyal Customers",2770.76,"Medium"
15385,28.3145833333333,2,625.2,3,3,3,333,"Loyal Customers",1250.4,"Medium"
15387,128.163888888889,1,468.65,1,1,2,112,"Others",468.65,"Low"
15389,36.0263888888889,4,2233.8,3,4,5,345,"Loyal Customers",8935.2,"High"
15390,32.1958333333333,2,1216.66,3,3,4,334,"Loyal Customers",2433.32,"Medium"
15391,220.20625,1,289.87,0,1,2,12,"Others",289.87,"Low"
15392,10.4243055555556,3,1376.09,4,3,4,434,"Loyal Customers",4128.27,"Medium"
15393,203.352083333333,3,659.48,0,3,3,33,"At Risk",1978.44,"Medium"
15394,31.3159722222222,7,3103.26,3,5,5,355,"Loyal Customers",21722.82,"High"
15396,219.45625,1,508.2,0,1,3,13,"Others",508.2,"Low"
15400,56.3340277777778,3,586.1,2,3,3,233,"At Risk",1758.3,"Medium"
15401,88.2631944444445,2,216.95,1,3,1,131,"At Risk",433.9,"Low"
15402,23.29375,4,1203.77,3,4,4,344,"Loyal Customers",4815.08,"Medium"
15403,127.319444444444,2,170.88,1,3,1,131,"At Risk",341.76,"Low"
15404,11.3736111111111,1,257.06,4,1,2,412,"Potential Loyalists",257.06,"Low"
15405,212.170138888889,1,310.74,0,1,2,12,"Others",310.74,"Low"
15406,89.2854166666667,2,465.16,1,3,2,132,"At Risk",930.32,"Low"
15409,357.184722222222,1,131.25,0,1,1,11,"Others",131.25,"Low"
15410,204.422222222222,2,1234.88,0,3,4,34,"At Risk",2469.76,"Medium"
15413,327.352777777778,5,6798.72,0,4,5,45,"At Risk",33993.6,"Very High"
15416,114.425694444444,3,588.5,1,3,3,133,"At Risk",1765.5,"Medium"
15418,61.2659722222222,2,449.42,2,3,2,232,"At Risk",898.84,"Low"
15420,70.1770833333333,6,743,2,5,3,253,"At Risk",4458,"Medium"
15421,21.2777777777778,6,2854.98,3,5,5,355,"Loyal Customers",17129.88,"High"
15422,15.1256944444444,5,1522.27,4,4,4,444,"Champions",7611.35,"High"
15423,217.444444444444,2,223.39,0,3,1,31,"At Risk",446.78,"Low"
15424,99.1138888888889,1,214.44,1,1,1,111,"Others",214.44,"Low"
15425,36.075,4,1941.12,3,4,4,344,"Loyal Customers",7764.48,"High"
15426,5.25416666666667,5,1134.85,4,4,4,444,"Champions",5674.25,"High"
15428,23.2604166666667,3,668.97,3,3,3,333,"Loyal Customers",2006.91,"Medium"
15430,103.388194444444,2,954.75,1,3,3,133,"At Risk",1909.5,"Medium"
15431,138.303472222222,1,153.24,1,1,1,111,"Others",153.24,"Low"
15432,177.227083333333,1,149.57,0,1,1,11,"Others",149.57,"Low"
15434,10.1770833333333,6,1525.58,4,5,4,454,"Champions",9153.48,"High"
15437,276.386111111111,1,193.29,0,1,1,11,"Others",193.29,"Low"
15439,40.3909722222222,4,1269.05,2,4,4,244,"At Risk",5076.2,"Medium"
15441,32.1743055555556,3,1254.21,3,3,4,334,"Loyal Customers",3762.63,"Medium"
15443,110.302777777778,7,1900.64,1,5,4,154,"At Risk",13304.48,"High"
15445,226.209027777778,1,171,0,1,1,11,"Others",171,"Low"
15446,12.3347222222222,3,399.75,4,3,2,432,"Loyal Customers",1199.25,"Medium"
15447,163.288194444444,4,337.71,1,4,2,142,"At Risk",1350.84,"Medium"
15448,310.272222222222,1,294.17,0,1,2,12,"Others",294.17,"Low"
15451,70.2645833333333,2,226.86,2,3,1,231,"At Risk",453.72,"Low"
15452,26.1993055555556,3,1256.63,3,3,4,334,"Loyal Customers",3769.89,"Medium"
15454,254.281944444444,1,126.89,0,1,1,11,"Others",126.89,"Low"
15455,233.304166666667,1,38.25,0,1,1,11,"Others",38.25,"Low"
15456,39.1222222222222,7,1656.93,2,5,4,254,"At Risk",11598.51,"High"
15458,38.0076388888889,1,208.8,2,1,1,211,"Others",208.8,"Low"
15459,53.1916666666667,2,202.83,2,3,1,231,"At Risk",405.66,"Low"
15461,96.3125,2,429.7,1,3,2,132,"At Risk",859.4,"Low"
15462,81.4013888888889,1,502.45,1,1,3,113,"Others",502.45,"Low"
15465,5.40902777777778,15,5281.53,4,5,5,455,"Champions",79222.95,"Very High"
15466,25.2993055555556,3,1225.93,3,3,4,334,"Loyal Customers",3677.79,"Medium"
15468,28.4319444444444,1,962.97,3,1,3,313,"Others",962.97,"Medium"
15469,74.4111111111111,1,335.7,1,1,2,112,"Others",335.7,"Low"
15470,211.434722222222,1,63.42,0,1,1,11,"Others",63.42,"Low"
15471,16.2236111111111,2,837.53,3,3,3,333,"Loyal Customers",1675.06,"Medium"
15473,80.4493055555556,1,274.8,1,1,2,112,"Others",274.8,"Low"
15474,231.365972222222,1,150.35,0,1,1,11,"Others",150.35,"Low"
15476,16.1972222222222,4,2209.98,3,4,5,345,"Loyal Customers",8839.92,"High"
15477,285.391666666667,1,368.4,0,1,2,12,"Others",368.4,"Low"
15478,211.05,1,583.56,0,1,3,13,"Others",583.56,"Low"
15479,369.203472222222,1,147.4,0,1,1,11,"Others",147.4,"Low"
15480,101.372916666667,4,5373.5,1,4,5,145,"At Risk",21494,"High"
15481,37.2145833333333,1,1993.34,2,1,4,214,"Others",1993.34,"Medium"
15482,22.3743055555556,7,3537.6,3,5,5,355,"Loyal Customers",24763.2,"High"
15483,21.2756944444444,6,592.56,3,5,3,353,"Loyal Customers",3555.36,"Medium"
15484,176.15625,2,1061.69,0,3,4,34,"At Risk",2123.38,"Medium"
15485,9.27638888888889,5,3186.01,4,4,5,445,"Champions",15930.05,"High"
15486,163.281944444444,1,102,1,1,1,111,"Others",102,"Low"
15487,315.329166666667,1,231.32,0,1,1,11,"Others",231.32,"Low"
15488,92.3347222222222,4,340.6,1,4,2,142,"At Risk",1362.4,"Medium"
15489,36.3423611111111,5,1285.33,2,4,4,244,"At Risk",6426.65,"High"
15490,66.2847222222222,1,210.85,2,1,1,211,"Others",210.85,"Low"
15493,25.3041666666667,4,2168.27,3,4,5,345,"Loyal Customers",8673.08,"High"
15494,114.129861111111,3,2422.02,1,3,5,135,"At Risk",7266.06,"High"
15495,15.2604166666667,1,246.5,4,1,1,411,"Potential Loyalists",246.5,"Low"
15496,267.28125,1,146.14,0,1,1,11,"Others",146.14,"Low"
15497,18.2819444444444,7,7395.19,3,5,5,355,"Loyal Customers",51766.33,"Very High"
15498,2.21875,19,12633.18,4,5,5,455,"Champions",240030.42,"Very High"
15499,359.322222222222,1,158.65,0,1,1,11,"Others",158.65,"Low"
15501,40.3652777777778,2,399.95,2,3,2,232,"At Risk",799.9,"Low"
15502,4.2125,5,3548.34,4,4,5,445,"Champions",17741.7,"High"
15503,362.352083333333,1,116.26,0,1,1,11,"Others",116.26,"Low"
15504,156.332638888889,3,349.87,1,3,2,132,"At Risk",1049.61,"Medium"
15506,17.3006944444444,3,1058.25,3,3,4,334,"Loyal Customers",3174.75,"Medium"
15509,16.2173611111111,1,152.41,3,1,1,311,"Others",152.41,"Low"
15512,26.3069444444444,2,210.58,3,3,1,331,"Loyal Customers",421.16,"Low"
15513,1.44305555555556,18,12992.33,4,5,5,455,"Champions",233861.94,"Very High"
15514,15.2138888888889,7,2368.34,4,5,5,455,"Champions",16578.38,"High"
15515,23.2652777777778,1,171.81,3,1,1,311,"Others",171.81,"Low"
15518,15.0173611111111,7,2268.44,4,5,5,455,"Champions",15879.08,"High"
15519,19.2263888888889,2,344.61,3,3,2,332,"Loyal Customers",689.22,"Low"
15521,36.05625,8,4098.04,3,5,5,355,"Loyal Customers",32784.32,"Very High"
15523,24.1902777777778,15,16847.18,3,5,5,355,"Loyal Customers",252707.7,"Very High"
15524,242.445833333333,1,151.4,0,1,1,11,"Others",151.4,"Low"
15525,9.28055555555556,2,430.78,4,3,2,432,"Loyal Customers",861.56,"Low"
15527,30.325,15,3126.36,3,5,5,355,"Loyal Customers",46895.4,"Very High"
15529,2.31736111111111,2,1116.72,4,3,4,434,"Loyal Customers",2233.44,"Medium"
15530,148.36875,1,311.37,1,1,2,112,"Others",311.37,"Low"
15532,12.1965277777778,6,2174.12,4,5,5,455,"Champions",13044.72,"High"
15534,361.300694444444,1,162.25,0,1,1,11,"Others",162.25,"Low"
15535,40.2444444444444,2,541.47,2,3,3,233,"At Risk",1082.94,"Medium"
15536,45.1458333333333,1,259.09,2,1,2,212,"Others",259.09,"Low"
15538,173.383333333333,6,3358.4,1,5,5,155,"At Risk",20150.4,"High"
15540,11.36875,1,247.38,4,1,1,411,"Potential Loyalists",247.38,"Low"
15542,148.270138888889,3,855.71,1,3,3,133,"At Risk",2567.13,"Medium"
15543,95.35625,1,114.4,1,1,1,111,"Others",114.4,"Low"
15544,8.30138888888889,12,4615.72,4,5,5,455,"Champions",55388.64,"Very High"
15545,7.10625,1,135.33,4,1,1,411,"Potential Loyalists",135.33,"Low"
15546,242.340277777778,2,1079.1,0,3,4,34,"At Risk",2158.2,"Medium"
15547,12.2534722222222,12,5146.45,4,5,5,455,"Champions",61757.4,"Very High"
15548,231.320138888889,1,158.09,0,1,1,11,"Others",158.09,"Low"
15549,57.1298611111111,5,652.7,2,4,3,243,"At Risk",3263.5,"Medium"
15550,14.3659722222222,8,1635.42,4,5,4,454,"Champions",13083.36,"High"
15551,30.2479166666667,6,1243.75,3,5,4,354,"Loyal Customers",7462.5,"High"
15552,259.155555555556,1,162.4,0,1,1,11,"Others",162.4,"Low"
15555,1.13055555555556,22,7267.83,4,5,5,455,"Champions",159892.26,"Very High"
15558,275.191666666667,1,202.68,0,1,1,11,"Others",202.68,"Low"
15559,204.246527777778,1,1109.4,0,1,4,14,"Others",1109.4,"Medium"
15560,33.4069444444444,2,153.52,3,3,1,331,"Loyal Customers",307.04,"Low"
15561,19.3895833333333,4,1133.8,3,4,4,344,"Loyal Customers",4535.2,"Medium"
15562,60.3944444444444,2,536.88,2,3,3,233,"At Risk",1073.76,"Medium"
15563,150.336111111111,3,1459.02,1,3,4,134,"At Risk",4377.06,"Medium"
15564,99.1729166666667,2,70.74,1,3,1,131,"At Risk",141.48,"Low"
15566,28.3263888888889,2,227.87,3,3,1,331,"Loyal Customers",455.74,"Low"
15569,26.3854166666667,5,2207.74,3,4,5,345,"Loyal Customers",11038.7,"High"
15570,5.29444444444444,14,5105.32,4,5,5,455,"Champions",71474.48,"Very High"
15571,22.2333333333333,10,3241.92,3,5,5,355,"Loyal Customers",32419.2,"Very High"
15572,16.28125,3,1431.78,3,3,4,334,"Loyal Customers",4295.34,"Medium"
15573,254.264583333333,3,597.23,0,3,3,33,"At Risk",1791.69,"Medium"
15574,8.17708333333333,3,774.84,4,3,3,433,"Loyal Customers",2324.52,"Medium"
15575,255.299305555556,1,30.1,0,1,1,11,"Others",30.1,"Low"
15577,359.213194444444,2,137.15,0,3,1,31,"At Risk",274.3,"Low"
15579,19.1826388888889,3,923.03,3,3,3,333,"Loyal Customers",2769.09,"Medium"
15580,12.3756944444444,8,1375.39,4,5,4,454,"Champions",11003.12,"High"
15581,2.22430555555556,26,4076.97,4,5,5,455,"Champions",106001.22,"Very High"
15583,12.20625,1,95.96,4,1,1,411,"Potential Loyalists",95.96,"Low"
15584,35.3520833333333,2,547.34,3,3,3,333,"Loyal Customers",1094.68,"Medium"
15586,228.375694444444,3,1139.1,0,3,4,34,"At Risk",3417.3,"Medium"
15587,28.3291666666667,3,608.4,3,3,3,333,"Loyal Customers",1825.2,"Medium"
15588,313.320833333333,1,579.6,0,1,3,13,"Others",579.6,"Low"
15590,18.2166666666667,5,1496.6,3,4,4,344,"Loyal Customers",7483,"High"
15591,218.443055555556,3,217.9,0,3,1,31,"At Risk",653.7,"Low"
15595,123.315277777778,1,357.6,1,1,2,112,"Others",357.6,"Low"
15596,1.16041666666667,5,1723.45,4,4,4,444,"Champions",8617.25,"High"
15597,211.285416666667,1,238.8,0,1,1,11,"Others",238.8,"Low"
15598,63.4451388888889,1,307.34,2,1,2,212,"Others",307.34,"Low"
15599,81.4069444444444,1,488.32,1,1,2,112,"Others",488.32,"Low"
15600,64.2298611111111,4,1199.31,2,4,4,244,"At Risk",4797.24,"Medium"
15601,8.39027777777778,17,8183.56,4,5,5,455,"Champions",139120.52,"Very High"
15602,4.18472222222222,8,1932.64,4,5,4,454,"Champions",15461.12,"High"
15603,284.165972222222,1,40,0,1,1,11,"Others",40,"Low"
15605,9.26597222222222,5,738.57,4,4,3,443,"Loyal Customers",3692.85,"Medium"
15606,26.1902777777778,8,2310.83,3,5,5,355,"Loyal Customers",18486.64,"High"
15607,179.3375,8,1604.21,0,5,4,54,"At Risk",12833.68,"High"
15608,51.4104166666667,1,692.3,2,1,3,213,"Others",692.3,"Low"
15611,19.3513888888889,13,1405.83,3,5,4,354,"Loyal Customers",18275.79,"High"
15613,246.298611111111,1,433.72,0,1,2,12,"Others",433.72,"Low"
15614,73.3854166666667,4,3147.36,1,4,5,145,"At Risk",12589.44,"High"
15615,26.3291666666667,24,10974.23,3,5,5,355,"Loyal Customers",263381.52,"Very High"
15616,74.2854166666667,1,317.11,1,1,2,112,"Others",317.11,"Low"
15617,32.1625,3,828.55,3,3,3,333,"Loyal Customers",2485.65,"Medium"
15620,45.3534722222222,1,389.18,2,1,2,212,"Others",389.18,"Low"
15622,63.2263888888889,8,4143.05,2,5,5,255,"At Risk",33144.4,"Very High"
15623,29.4041666666667,7,2136.02,3,5,4,354,"Loyal Customers",14952.14,"High"
15625,12.3180555555556,5,1702.14,4,4,4,444,"Champions",8510.7,"High"
15626,57.1145833333333,1,391.72,2,1,2,212,"Others",391.72,"Low"
15627,93.2409722222222,2,566.9,1,3,3,133,"At Risk",1133.8,"Medium"
15628,2.42361111111111,9,2782.02,4,5,5,455,"Champions",25038.18,"High"
15629,86.2604166666667,4,2240.9,1,4,5,145,"At Risk",8963.6,"High"
15630,280.229861111111,1,295.05,0,1,2,12,"Others",295.05,"Low"
15631,278.214583333333,1,596.67,0,1,3,13,"Others",596.67,"Low"
15633,145.254861111111,13,4335.96,1,5,5,155,"At Risk",56367.48,"Very High"
15634,19.1881944444444,1,311.1,3,1,2,312,"Others",311.1,"Low"
15635,31.4604166666667,1,100.35,3,1,1,311,"Others",100.35,"Low"
15636,73.2020833333333,2,719.82,1,3,3,133,"At Risk",1439.64,"Medium"
15637,49.4840277777778,4,574.23,2,4,3,243,"At Risk",2296.92,"Medium"
15638,14.3395833333333,6,2265.2,4,5,5,455,"Champions",13591.2,"High"
15639,87.4555555555555,2,639.76,1,3,3,133,"At Risk",1279.52,"Medium"
15640,8.18125,15,11411.92,4,5,5,455,"Champions",171178.8,"Very High"
15641,32.2472222222222,8,3458.35,3,5,5,355,"Loyal Customers",27666.8,"High"
15642,365.340277777778,1,105.78,0,1,1,11,"Others",105.78,"Low"
15645,50.0590277777778,2,443.16,2,3,2,232,"At Risk",886.32,"Low"
15646,8.12638888888889,3,526.97,4,3,3,433,"Loyal Customers",1580.91,"Medium"
15647,51.2027777777778,1,169,2,1,1,211,"Others",169,"Low"
15649,3.41319444444444,3,1354.35,4,3,4,434,"Loyal Customers",4063.05,"Medium"
15650,157.388888888889,2,553.88,1,3,3,133,"At Risk",1107.76,"Medium"
15651,56.2631944444444,2,612.76,2,3,3,233,"At Risk",1225.52,"Medium"
15652,23.1993055555556,4,1068.2,3,4,4,344,"Loyal Customers",4272.8,"Medium"
15658,8.38055555555556,4,1399.37,4,4,4,444,"Champions",5597.48,"High"
15659,22.3819444444444,2,226.04,3,3,1,331,"Loyal Customers",452.08,"Low"
15660,1.425,7,1212.13,4,5,4,454,"Champions",8484.91,"High"
15661,15.4861111111111,6,906.15,3,5,3,353,"Loyal Customers",5436.9,"Medium"
15662,297.134722222222,2,283.73,0,3,2,32,"At Risk",567.46,"Low"
15664,85.0777777777778,3,867.6,1,3,3,133,"At Risk",2602.8,"Medium"
15665,47.2451388888889,3,1764.86,2,3,4,234,"At Risk",5294.58,"Medium"
15666,108.157638888889,2,632.94,1,3,3,133,"At Risk",1265.88,"Medium"
15670,192.185416666667,1,152.15,0,1,1,11,"Others",152.15,"Low"
15672,361.13125,1,45.3,0,1,1,11,"Others",45.3,"Low"
15673,87.3701388888889,5,3478.09,1,4,5,145,"At Risk",17390.45,"High"
15674,53.3020833333333,8,4501.63,2,5,5,255,"At Risk",36013.04,"Very High"
15675,40.2409722222222,1,218.35,2,1,1,211,"Others",218.35,"Low"
15677,57.1958333333333,2,648.4,2,3,3,233,"At Risk",1296.8,"Medium"
15678,31.2243055555556,2,1473.24,3,3,4,334,"Loyal Customers",2946.48,"Medium"
15680,2.22083333333333,8,3173.9,4,5,5,455,"Champions",25391.2,"High"
15681,15.2041666666667,9,1563.54,4,5,4,454,"Champions",14071.86,"High"
15682,235.188194444444,2,318.24,0,3,2,32,"At Risk",636.48,"Low"
15683,109.333333333333,1,330.79,1,1,2,112,"Others",330.79,"Low"
15684,183.048611111111,3,173.95,0,3,1,31,"At Risk",521.85,"Low"
15685,86.2625,1,55.98,1,1,1,111,"Others",55.98,"Low"
15686,56.2576388888889,1,90,2,1,1,211,"Others",90,"Low"
15688,54.3298611111111,1,190.57,2,1,1,211,"Others",190.57,"Low"
15689,253.422222222222,1,266.93,0,1,2,12,"Others",266.93,"Low"
15691,30.3159722222222,3,434.5,3,3,2,332,"Loyal Customers",1303.5,"Medium"
15693,295.225,1,37.5,0,1,1,11,"Others",37.5,"Low"
15694,1.43819444444444,12,4331.41,4,5,5,455,"Champions",51976.92,"Very High"
15695,233.392361111111,2,721.06,0,3,3,33,"At Risk",1442.12,"Medium"
15696,59.4006944444444,5,1170.11,2,4,4,244,"At Risk",5850.55,"High"
15697,325.452083333333,1,246.75,0,1,1,11,"Others",246.75,"Low"
15698,260.099305555556,1,46.2,0,1,1,11,"Others",46.2,"Low"
15702,112.215972222222,2,140.39,1,3,1,131,"At Risk",280.78,"Low"
15704,138.209027777778,2,1441.04,1,3,4,134,"At Risk",2882.08,"Medium"
15708,5.36736111111111,3,969.19,4,3,3,433,"Loyal Customers",2907.57,"Medium"
15709,225.0625,1,194.6,0,1,1,11,"Others",194.6,"Low"
15710,53.1222222222222,1,898.87,2,1,3,213,"Others",898.87,"Low"
15711,192.324305555556,2,420.25,0,3,2,32,"At Risk",840.5,"Low"
15712,15.08125,7,2400.05,4,5,5,455,"Champions",16800.35,"High"
15713,2.19791666666667,3,654.09,4,3,3,433,"Loyal Customers",1962.27,"Medium"
15714,89.2354166666667,3,453.93,1,3,2,132,"At Risk",1361.79,"Medium"
15715,191.420138888889,5,658.02,0,4,3,43,"At Risk",3290.1,"Medium"
15716,5.31597222222222,8,1913.55,4,5,4,454,"Champions",15308.4,"High"
15717,57.0826388888889,4,456.7,2,4,2,242,"At Risk",1826.8,"Medium"
15718,176.153472222222,1,293.79,1,1,2,112,"Others",293.79,"Low"
15719,17.2875,18,5165.9,3,5,5,355,"Loyal Customers",92986.2,"Very High"
15720,186.18125,1,140.49,0,1,1,11,"Others",140.49,"Low"
15722,81.1340277777778,6,3022.79,1,5,5,155,"At Risk",18136.74,"High"
15723,47.3034722222222,3,740,2,3,3,233,"At Risk",2220,"Medium"
15724,36.4020833333333,1,92.6,2,1,1,211,"Others",92.6,"Low"
15726,26.1590277777778,1,321.91,3,1,2,312,"Others",321.91,"Low"
15727,23.2583333333333,8,4212.65,3,5,5,355,"Loyal Customers",33701.2,"Very High"
15728,15.3902777777778,2,544.6,3,3,3,333,"Loyal Customers",1089.2,"Medium"
15729,36.1625,2,107.55,3,3,1,331,"Loyal Customers",215.1,"Low"
15730,17.3888888888889,2,605.7,3,3,3,333,"Loyal Customers",1211.4,"Medium"
15731,189.410416666667,1,125.3,0,1,1,11,"Others",125.3,"Low"
15732,8.20902777777778,9,1387.95,4,5,4,454,"Champions",12491.55,"High"
15734,72.3479166666667,2,923.85,1,3,3,133,"At Risk",1847.7,"Medium"
15735,57.2659722222222,1,327.68,2,1,2,212,"Others",327.68,"Low"
15736,71.2368055555555,2,1767.12,1,3,4,134,"At Risk",3534.24,"Medium"
15738,8.29930555555556,26,8560.55,4,5,5,455,"Champions",222574.3,"Very High"
15741,94.1527777777778,2,208.62,1,3,1,131,"At Risk",417.24,"Low"
15742,255.191666666667,1,156.87,0,1,1,11,"Others",156.87,"Low"
15747,11.3826388888889,6,1553.17,4,5,4,454,"Champions",9319.02,"High"
15748,85.1291666666667,2,465.45,1,3,2,132,"At Risk",930.9,"Low"
15750,2.32638888888889,12,4330.461,4,5,5,455,"Champions",51965.532,"Very High"
